Week,Building,Floor,Space Type,Space Name,Capacity,Avg. Occupancy,Avg Utilization,Avg Hours Used (HH:MM)
"January 1, 2024",Calgary Building 2,4,Desks,449H,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,4,Desks,475F,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,4,Meeting Room,415 Meeting Room,2,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,5,Desks,520B,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,5,Desks,521B,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,5,Desks,521D,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,5,Desks,527E,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,5,Desks,534A,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,5,Desks,542A,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,5,Desks,542B,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,5,Desks,542E,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,5,Desks,527A,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,627B,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,627D,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,636A,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,636D,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,636E,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,636F,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,637A,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,637B,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,638A,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,638C,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,638D,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,662A,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,669B,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,WS18B,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,WS19A,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,WS19B,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,WS19C,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,WS22B,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,WS22F,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,620A,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,637D,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,637E,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,637F,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,637I,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,637J,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,641A,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,641D,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,641E,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,641F,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,WS21A,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,WS22D,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,6,Desks,WS22E,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,7,Desks,765A,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,7,Desks,765B,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,7,Desks,766A,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,7,Desks,766B,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,7,Desks,773B,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,7,Desks,777A,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,7,Desks,782A,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,7,Desks,782B,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,7,Desks,785,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,7,Desks,795A,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,7,Desks,795B,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,7,Desks,723C,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,7,Desks,723D,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,7,Desks,724B,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,7,Desks,724C,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,7,Desks,734C,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,7,Desks,751A,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,7,Desks,754A,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,7,Desks,754D,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,7,Desks,754E,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,7,Desks,755A,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,7,Desks,756F,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,7,Desks,758A,1,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 2,7,Meeting Room,731 Meeting Room,7,0.00%,0.00%,0:00
"January 1, 2024",Calgary Building 1,1,Meeting Room,E123,1,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 1,1,Desks,E195E,1,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 1,1,Desks,E189D,1,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 1,1,Desks,E192C,1,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 1,2,Desks,E202B,1,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 1,2,Desks,E202C,1,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 1,2,Desks,E245B,1,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 1,2,Desks,E254F,1,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 1,2,Desks,E259B,1,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 1,2,Desks,E262B,1,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 1,2,Desks,E262H,1,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 1,3,Desks,C350j,1,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 1,3,Desks,E338A,1,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 1,3,Desks,E338F,1,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 1,3,Desks,E368A,1,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 1,3,Desks,E302A,1,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 1,3,Desks,E302E,1,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 1,3,Desks,E302F,1,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 1,3,Desks,E351F,1,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 1,3,Desks,E358B,1,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 1,3,Desks,E365A,1,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 2,4,Desks,483E,1,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 2,4,Meeting Room,415 Meeting Room,5,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 2,6,Desks,638B,1,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 2,6,Desks,641C,1,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 2,7,Desks,789B,1,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 2,7,Desks,724A,1,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 2,7,Desks,758D,1,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 2,7,Meeting Room,713 7-A Meeting Room,8,25.00%,0.30%,0:01
"January 1, 2024",Calgary Building 1,1,Meeting Room,E115,4,25.00%,0.60%,0:02
"January 1, 2024",Calgary Building 1,1,Desks,E194D,1,25.00%,0.60%,0:02
"January 1, 2024",Calgary Building 1,2,Desks,E245A,1,25.00%,0.60%,0:02
"January 1, 2024",Calgary Building 1,2,Desks,E227G,1,25.00%,0.60%,0:02
"January 1, 2024",Calgary Building 1,2,Desks,E227H,1,25.00%,0.60%,0:02
"January 1, 2024",Calgary Building 1,2,Desks,E228D,1,25.00%,0.60%,0:02
"January 1, 2024",Calgary Building 1,3,Desks,E360B,1,25.00%,0.60%,0:02
"January 1, 2024",Calgary Building 1,3,Desks,E325A,1,25.00%,0.60%,0:02
"January 1, 2024",Calgary Building 1,3,Desks,E325D,1,25.00%,0.60%,0:02
"January 1, 2024",Calgary Building 1,3,Desks,E366E,1,25.00%,0.60%,0:02
"January 1, 2024",Calgary Building 1,3,Meeting Room,C380,40,25.00%,0.60%,0:02
"January 1, 2024",Calgary Building 2,4,Desks,448B,1,25.00%,0.60%,0:02
"January 1, 2024",Calgary Building 2,5,Desks,521C,1,33.30%,0.60%,0:02
"January 1, 2024",Calgary Building 2,6,Desks,620B,1,50.00%,0.60%,0:02
"January 1, 2024",Calgary Building 1,1,Meeting Room,E111,4,50.00%,0.90%,0:03
"January 1, 2024",Calgary Building 1,1,Desks,E101B,1,25.00%,0.90%,0:03
"January 1, 2024",Calgary Building 1,1,Desks,E101D,1,25.00%,0.90%,0:03
"January 1, 2024",Calgary Building 1,1,Desks,E194E,1,25.00%,0.90%,0:03
"January 1, 2024",Calgary Building 1,1,Desks,E189A,1,25.00%,0.90%,0:03
"January 1, 2024",Calgary Building 1,2,Desks,C261C,1,25.00%,0.90%,0:03
"January 1, 2024",Calgary Building 1,2,Desks,E213D,1,25.00%,0.90%,0:03
"January 1, 2024",Calgary Building 1,2,Desks,E222B,1,50.00%,0.90%,0:03
"January 1, 2024",Calgary Building 1,3,Desks,E366G,1,25.00%,0.90%,0:03
"January 1, 2024",Calgary Building 1,2,Desks,E202H,1,25.00%,1.20%,0:05
"January 1, 2024",Calgary Building 1,2,Desks,E222E,1,100.00%,1.20%,0:05
"January 1, 2024",Calgary Building 1,2,Desks,E227A,1,25.00%,1.20%,0:05
"January 1, 2024",Calgary Building 1,2,Desks,E252F,1,25.00%,1.20%,0:05
"January 1, 2024",Calgary Building 1,3,Desks,E369A,1,50.00%,1.20%,0:05
"January 1, 2024",Calgary Building 1,3,Desks,E301G,1,25.00%,1.20%,0:05
"January 1, 2024",Calgary Building 1,1,Desks,E193B,1,25.00%,1.50%,0:06
"January 1, 2024",Calgary Building 1,1,Desks,E197F,1,25.00%,1.50%,0:06
"January 1, 2024",Calgary Building 1,1,Desks,E132,1,25.00%,1.50%,0:06
"January 1, 2024",Calgary Building 1,1,Desks,E192D,1,25.00%,1.50%,0:06
"January 1, 2024",Calgary Building 1,2,Meeting Room,C253,1,25.00%,1.50%,0:06
"January 1, 2024",Calgary Building 1,2,Desks,E215H,1,50.00%,1.50%,0:06
"January 1, 2024",Calgary Building 1,2,Desks,E228C,1,25.00%,1.50%,0:06
"January 1, 2024",Calgary Building 1,2,Desks,E251E,1,25.00%,1.50%,0:06
"January 1, 2024",Calgary Building 1,2,Desks,E253A,1,25.00%,1.50%,0:06
"January 1, 2024",Calgary Building 1,2,Meeting Room,C256,4,25.00%,1.50%,0:06
"January 1, 2024",Calgary Building 1,2,Meeting Room,C280,8,50.00%,1.50%,0:06
"January 1, 2024",Calgary Building 1,3,Desks,E362H,1,50.00%,1.50%,0:06
"January 1, 2024",Calgary Building 2,4,Desks,475A,1,75.00%,1.50%,0:06
"January 1, 2024",Calgary Building 2,6,Desks,669C,1,50.00%,1.50%,0:06
"January 1, 2024",Calgary Building 1,1,Meeting Room,E129,2,75.00%,1.80%,0:07
"January 1, 2024",Calgary Building 1,2,Desks,E212H,1,25.00%,1.80%,0:07
"January 1, 2024",Calgary Building 1,2,Desks,E255B,1,50.00%,1.80%,0:07
"January 1, 2024",Calgary Building 1,3,Desks,E318C,1,50.00%,1.80%,0:07
"January 1, 2024",Calgary Building 2,7,Desks,754B,1,25.00%,1.80%,0:07
"January 1, 2024",Calgary Building 2,7,Desks,754E,1,50.00%,1.80%,0:07
"January 1, 2024",Calgary Building 1,1,Meeting Room,E151,5,50.00%,2.10%,0:08
"January 1, 2024",Calgary Building 1,1,Meeting Room,C123,8,50.00%,2.10%,0:08
"January 1, 2024",Calgary Building 1,2,Desks,E223E,1,100.00%,2.10%,0:08
"January 1, 2024",Calgary Building 1,2,Meeting Room,C255,4,25.00%,2.10%,0:08
"January 1, 2024",Calgary Building 1,3,Meeting Room,E371,8,25.00%,2.10%,0:08
"January 1, 2024",Calgary Building 2,7,Desks,723A,1,25.00%,2.10%,0:08
"January 1, 2024",Calgary Building 1,1,Desks,E143E,1,25.00%,2.40%,0:10
"January 1, 2024",Calgary Building 1,3,Desks,E368C,1,50.00%,2.40%,0:10
"January 1, 2024",Calgary Building 2,4,Desks,474C,1,50.00%,2.40%,0:10
"January 1, 2024",Calgary Building 2,4,Desks,474H,1,75.00%,2.40%,0:10
"January 1, 2024",Calgary Building 1,1,Desks,E198G,1,25.00%,2.70%,0:11
"January 1, 2024",Calgary Building 2,4,Desks,475B,1,50.00%,2.70%,0:11
"January 1, 2024",Calgary Building 2,7,Desks,758B,1,50.00%,2.70%,0:11
"January 1, 2024",Calgary Building 1,1,Meeting Room,E128,4,50.00%,3.00%,0:12
"January 1, 2024",Calgary Building 1,1,Desks,E101K,1,75.00%,3.00%,0:12
"January 1, 2024",Calgary Building 1,1,Meeting Room,C121,4,75.00%,3.00%,0:12
"January 1, 2024",Calgary Building 1,2,Desks,E224A,1,25.00%,3.00%,0:12
"January 1, 2024",Calgary Building 1,2,Desks,E256B,1,50.00%,3.00%,0:12
"January 1, 2024",Calgary Building 1,3,Desks,E366H,1,75.00%,3.00%,0:12
"January 1, 2024",Calgary Building 2,4,Desks,475C,1,100.00%,3.00%,0:12
"January 1, 2024",Calgary Building 2,5,Desks,521A,1,50.00%,3.00%,0:12
"January 1, 2024",Calgary Building 1,2,Desks,E226F,1,25.00%,3.30%,0:13
"January 1, 2024",Calgary Building 1,2,Desks,E264D,1,100.00%,3.30%,0:13
"January 1, 2024",Calgary Building 1,3,Desks,E369B,1,25.00%,3.30%,0:13
"January 1, 2024",Calgary Building 1,2,Meeting Room,215,1,75.00%,3.60%,0:15
"January 1, 2024",Calgary Building 1,2,Desks,E227B,1,25.00%,3.60%,0:15
"January 1, 2024",Calgary Building 2,4,Meeting Room,413 Meeting Room,6,75.00%,3.60%,0:15
"January 1, 2024",Calgary Building 2,4,Meeting Room,414 Meeting Room,6,100.00%,3.60%,0:15
"January 1, 2024",Calgary Building 1,1,Meeting Room,C120,6,75.00%,3.90%,0:16
"January 1, 2024",Calgary Building 1,2,Desks,E251C,1,25.00%,3.90%,0:16
"January 1, 2024",Calgary Building 1,3,Desks,E337D,1,25.00%,3.90%,0:16
"January 1, 2024",Calgary Building 2,6,Desks,WS19D,1,25.00%,3.90%,0:16
"January 1, 2024",Calgary Building 1,1,Desks,E001E,1,100.00%,4.20%,0:17
"January 1, 2024",Calgary Building 1,3,Desks,C350o,1,25.00%,4.20%,0:17
"January 1, 2024",Calgary Building 2,7,Meeting Room,720 7-F Meeting Room,6,50.00%,4.30%,0:17
"January 1, 2024",Calgary Building 1,1,Meeting Room,E112,1,75.00%,4.50%,0:18
"January 1, 2024",Calgary Building 1,1,Meeting Room,E126 Phone Booth,1,25.00%,4.50%,0:18
"January 1, 2024",Calgary Building 2,6,Meeting Room,613 Acquisitions Meeting Room,6,75.00%,4.50%,0:18
"January 1, 2024",Calgary Building 1,2,Desks,E213H,1,50.00%,4.80%,0:20
"January 1, 2024",Calgary Building 1,3,Desks,E318B,1,75.00%,4.80%,0:20
"January 1, 2024",Calgary Building 2,4,Desks,438C,1,50.00%,4.80%,0:20
"January 1, 2024",Calgary Building 2,4,Meeting Room,412 Meeting Room,1,100.00%,4.80%,0:20
"January 1, 2024",Calgary Building 1,1,Desks,E124H,1,25.00%,5.10%,0:21
"January 1, 2024",Calgary Building 1,2,Meeting Room,C260,14,25.00%,5.10%,0:21
"January 1, 2024",Calgary Building 1,1,Desks,E135 - Solo,1,50.00%,5.40%,0:22
"January 1, 2024",Calgary Building 1,1,Desks,E190G,1,25.00%,5.40%,0:22
"January 1, 2024",Calgary Building 1,3,Desks,E366F,1,25.00%,5.40%,0:22
"January 1, 2024",Calgary Building 1,2,Desks,E232C,1,25.00%,5.70%,0:23
"January 1, 2024",Calgary Building 1,3,Desks,E318F,1,25.00%,5.70%,0:23
"January 1, 2024",Calgary Building 1,3,Desks,E370A,1,50.00%,5.70%,0:23
"January 1, 2024",Calgary Building 1,3,Meeting Room,Now Room E354,1,75.00%,5.80%,0:24
"January 1, 2024",Calgary Building 1,1,Desks,E199A,1,25.00%,6.00%,0:25
"January 1, 2024",Calgary Building 1,2,Desks,C293e,1,25.00%,6.30%,0:26
"January 1, 2024",Calgary Building 2,5,Meeting Room,555-2,1,50.00%,6.30%,0:26
"January 1, 2024",Calgary Building 1,1,Desks,E188B,1,25.00%,6.50%,0:27
"January 1, 2024",Calgary Building 1,2,Desks,C293f,1,25.00%,6.50%,0:27
"January 1, 2024",Calgary Building 1,2,Desks,E227D,1,25.00%,6.50%,0:27
"January 1, 2024",Calgary Building 1,1,Desks,E196D,1,100.00%,6.80%,0:28
"January 1, 2024",Calgary Building 1,2,Desks,E201A,1,25.00%,6.80%,0:28
"January 1, 2024",Calgary Building 1,3,Desks,E369D,1,50.00%,7.10%,0:30
"January 1, 2024",Calgary Building 2,5,Meeting Room,555 5-D Meeting Room,5,25.00%,7.10%,0:30
"January 1, 2024",Calgary Building 1,3,Meeting Room,Now Room E314,1,75.00%,7.40%,0:31
"January 1, 2024",Calgary Building 1,3,Desks,E315D,1,25.00%,7.40%,0:31
"January 1, 2024",Calgary Building 2,5,Meeting Room,518 5-C Meeting Room,1,33.30%,7.50%,0:31
"January 1, 2024",Calgary Building 2,7,Desks,777B,1,25.00%,7.40%,0:31
"January 1, 2024",Calgary Building 1,1,Desks,E101A,1,25.00%,7.70%,0:32
"January 1, 2024",Calgary Building 1,2,Desks,E256A,1,75.00%,7.70%,0:32
"January 1, 2024",Calgary Building 2,7,Desks,754F,1,25.00%,7.80%,0:32
"January 1, 2024",Calgary Building 1,1,Desks,E101E,1,25.00%,8.00%,0:33
"January 1, 2024",Calgary Building 1,1,Desks,E192F,1,25.00%,8.00%,0:33
"January 1, 2024",Calgary Building 1,3,Meeting Room,E307,5,50.00%,8.00%,0:33
"January 1, 2024",Calgary Building 1,1,Desks,E138,1,75.00%,8.30%,0:35
"January 1, 2024",Calgary Building 1,2,Desks,E212B,1,25.00%,8.30%,0:35
"January 1, 2024",Calgary Building 2,7,Desks,751F,1,25.00%,8.30%,0:35
"January 1, 2024",Calgary Building 1,1,Meeting Room,E122,2,50.00%,8.60%,0:36
"January 1, 2024",Calgary Building 1,1,Desks,E191E,1,50.00%,8.60%,0:36
"January 1, 2024",Calgary Building 1,3,Meeting Room,E372,15,25.00%,8.60%,0:36
"January 1, 2024",Calgary Building 2,7,Meeting Room,Tech Office - 702,1,50.00%,8.70%,0:36
"January 1, 2024",Calgary Building 1,3,Desks,E357D,1,50.00%,8.90%,0:37
"January 1, 2024",Calgary Building 1,1,Desks,E191F,1,25.00%,9.20%,0:38
"January 1, 2024",Calgary Building 2,7,Desks,756D,1,25.00%,9.20%,0:38
"January 1, 2024",Calgary Building 2,7,Desks,756E,1,25.00%,9.20%,0:38
"January 1, 2024",Calgary Building 2,5,Desks,520A,1,25.00%,9.70%,0:40
"January 1, 2024",Calgary Building 2,7,Desks,751B,1,50.00%,9.70%,0:40
"January 1, 2024",Calgary Building 1,2,Desks,E220B,1,25.00%,9.80%,0:41
"January 1, 2024",Calgary Building 1,1,Meeting Room,E114,2,75.00%,10.10%,0:42
"January 1, 2024",Calgary Building 1,1,Desks,E199B,1,25.00%,10.10%,0:42
"January 1, 2024",Calgary Building 1,3,Desks,E326C,1,25.00%,10.10%,0:42
"January 1, 2024",Calgary Building 2,5,Meeting Room,519 REIT Meeting Room,1,50.00%,10.10%,0:42
"January 1, 2024",Calgary Building 1,2,Meeting Room,Now Room E249,1,100.00%,10.40%,0:43
"January 1, 2024",Calgary Building 1,2,Desks,E253D,1,25.00%,10.40%,0:43
"January 1, 2024",Calgary Building 1,3,Desks,C350r,1,50.00%,10.40%,0:43
"January 1, 2024",Calgary Building 1,1,Meeting Room,E148 Now Room,1,100.00%,10.70%,0:45
"January 1, 2024",Calgary Building 1,1,Desks,E189F,1,25.00%,10.70%,0:45
"January 1, 2024",Calgary Building 1,1,Desks,E192E,1,50.00%,10.70%,0:45
"January 1, 2024",Calgary Building 1,2,Desks,E226G,1,25.00%,10.70%,0:45
"January 1, 2024",Calgary Building 1,3,Meeting Room,Now Room E353,1,50.00%,10.70%,0:45
"January 1, 2024",Calgary Building 1,3,Meeting Room,E311,2,25.00%,10.70%,0:45
"January 1, 2024",Calgary Building 1,1,Desks,E124B,1,50.00%,11.60%,0:48
"January 1, 2024",Calgary Building 1,1,Desks,E143H,1,25.00%,11.50%,0:48
"January 1, 2024",Calgary Building 1,2,Desks,E224B,1,25.00%,11.60%,0:48
"January 1, 2024",Calgary Building 1,2,Meeting Room,Now Room E250,1,100.00%,11.90%,0:50
"January 1, 2024",Calgary Building 1,2,Desks,E227F,1,75.00%,11.90%,0:50
"January 1, 2024",Calgary Building 2,7,Meeting Room,750 Now Room,1,75.00%,12.10%,0:50
"January 1, 2024",Calgary Building 1,2,Desks,E220A,1,50.00%,12.20%,0:51
"January 1, 2024",Calgary Building 1,3,Desks,E357F,1,50.00%,12.20%,0:51
"January 1, 2024",Calgary Building 2,7,Meeting Room,717 7-C Meeting Room,4,25.00%,12.20%,0:51
"January 1, 2024",Calgary Building 1,2,Desks,E226A,1,25.00%,12.50%,0:52
"January 1, 2024",Calgary Building 1,2,Desks,E264B,1,50.00%,12.50%,0:52
"January 1, 2024",Calgary Building 1,3,Desks,E327A,1,50.00%,12.50%,0:52
"January 1, 2024",Calgary Building 1,1,Desks,E124D,1,50.00%,12.70%,0:53
"January 1, 2024",Calgary Building 2,4,Desks,448F,1,25.00%,12.80%,0:53
"January 1, 2024",Calgary Building 1,1,Desks,E190D,1,50.00%,13.10%,0:55
"January 1, 2024",Calgary Building 1,2,Desks,E213C,1,25.00%,13.10%,0:55
"January 1, 2024",Calgary Building 1,2,Desks,E260E,1,25.00%,13.10%,0:55
"January 1, 2024",Calgary Building 2,7,Desks,734A,1,25.00%,13.10%,0:55
"January 1, 2024",Calgary Building 1,2,Desks,E225C,1,50.00%,13.40%,0:56
"January 1, 2024",Calgary Building 2,7,Meeting Room,744 Now Room,1,50.00%,13.40%,0:56
"January 1, 2024",Calgary Building 1,1,Desks,E192B,1,25.00%,13.70%,0:57
"January 1, 2024",Calgary Building 1,2,Desks,E213B,1,25.00%,13.70%,0:57
"January 1, 2024",Calgary Building 1,3,Desks,C350q,1,50.00%,13.70%,0:57
"January 1, 2024",Calgary Building 1,3,Desks,E317D,1,25.00%,13.70%,0:57
"January 1, 2024",Calgary Building 2,6,Meeting Room,615 ATB #10 Meeting Room,6,100.00%,13.70%,0:57
"January 1, 2024",Calgary Building 1,1,Desks,E101J,1,25.00%,14.00%,0:58
"January 1, 2024",Calgary Building 1,3,Desks,E332C,1,50.00%,14.00%,0:58
"January 1, 2024",Calgary Building 1,3,Desks,E362E,1,50.00%,14.00%,0:58
"January 1, 2024",Calgary Building 2,7,Desks,767B,1,25.00%,14.00%,0:58
"January 1, 2024",Calgary Building 1,2,Desks,E252G,1,25.00%,14.20%,0:59
"January 1, 2024",Calgary Building 2,7,Meeting Room,749 Now Room,1,100.00%,14.20%,0:59
"January 1, 2024",Calgary Building 1,1,Desks,E191A,1,25.00%,14.30%,1:00
"January 1, 2024",Calgary Building 1,2,Desks,E224E,1,25.00%,14.30%,1:00
"January 1, 2024",Calgary Building 1,3,Desks,E337B,1,25.00%,14.30%,1:00
"January 1, 2024",Calgary Building 2,6,Meeting Room,612 Mergers Exec Meeting Room,12,100.00%,14.30%,1:00
"January 1, 2024",Calgary Building 2,7,Meeting Room,716 7-B Meeting Room,4,50.00%,14.30%,1:00
"January 1, 2024",Calgary Building 1,1,Desks,E137,1,75.00%,14.60%,1:01
"January 1, 2024",Calgary Building 1,1,Desks,E194G,1,50.00%,14.60%,1:01
"January 1, 2024",Calgary Building 1,2,Desks,E212C,1,25.00%,14.60%,1:01
"January 1, 2024",Calgary Building 1,2,Desks,E253C,1,25.00%,14.70%,1:01
"January 1, 2024",Calgary Building 1,1,Desks,E191D,1,25.00%,14.90%,1:02
"January 1, 2024",Calgary Building 1,2,Desks,E225B,1,25.00%,14.90%,1:02
"January 1, 2024",Calgary Building 2,6,Desks,636C,1,25.00%,14.90%,1:02
"January 1, 2024",Calgary Building 1,2,Desks,E212G,1,25.00%,15.20%,1:03
"January 1, 2024",Calgary Building 1,1,Meeting Room,E118,2,100.00%,15.50%,1:05
"January 1, 2024",Calgary Building 1,1,Desks,E195D,1,25.00%,15.50%,1:05
"January 1, 2024",Calgary Building 1,1,Desks,E131C - Workstation,1,75.00%,15.50%,1:05
"January 1, 2024",Calgary Building 1,2,Desks,E224C,1,75.00%,15.50%,1:05
"January 1, 2024",Calgary Building 2,7,Desks,734B,1,50.00%,15.70%,1:05
"January 1, 2024",Calgary Building 1,1,Desks,E143B,1,50.00%,15.80%,1:06
"January 1, 2024",Calgary Building 1,1,Desks,E190C,1,25.00%,15.80%,1:06
"January 1, 2024",Calgary Building 1,2,Desks,E215A,1,25.00%,15.80%,1:06
"January 1, 2024",Calgary Building 1,3,Desks,E338E,1,50.00%,15.80%,1:06
"January 1, 2024",Calgary Building 1,3,Desks,E351H,1,50.00%,15.80%,1:06
"January 1, 2024",Calgary Building 2,7,Desks,768A,1,50.00%,15.80%,1:06
"January 1, 2024",Calgary Building 1,3,Desks,C350e,1,25.00%,16.10%,1:07
"January 1, 2024",Calgary Building 1,1,Meeting Room,E121,8,50.00%,16.40%,1:08
"January 1, 2024",Calgary Building 1,1,Meeting Room,E149 Now Room,1,75.00%,16.40%,1:08
"January 1, 2024",Calgary Building 1,2,Desks,E252B,1,50.00%,16.40%,1:08
"January 1, 2024",Calgary Building 1,2,Desks,E255C,1,25.00%,16.40%,1:08
"January 1, 2024",Calgary Building 1,2,Desks,E260A,1,50.00%,16.30%,1:08
"January 1, 2024",Calgary Building 1,3,Desks,E301C,1,25.00%,16.40%,1:08
"January 1, 2024",Calgary Building 2,7,Meeting Room,715 7-D Meeting Room,4,50.00%,16.40%,1:08
"January 1, 2024",Calgary Building 2,7,Desks,758C,1,25.00%,16.50%,1:09
